1.60	5.00	0
1.70	4.99	0
1.80	4.97	0
1.90	4.95	0
2.00	4.91	0
2.10	4.86	0
2.20	4.81	0
2.30	4.75	0
2.40	4.68	0
2.50	4.60	0
2.60	4.52	0
2.70	4.43	0
2.80	4.33	0
2.90	4.24	0
3.00	4.14	0
3.10	4.04	0
3.20	3.94	0
3.30	3.84	0
3.40	3.74	0
3.50	3.65	0
3.60	3.56	0
3.70	3.47	0
3.80	3.39	0
3.90	3.31	0
4.00	3.24	0
4.10	3.18	0
4.20	3.13	0
4.30	3.08	0
4.40	3.05	0
4.50	3.02	0
4.60	3.01	0
4.70	3.00	0
4.80	3.00	0
4.90	3.02	0
5.00	3.04	0
5.10	3.07	0
5.20	3.12	0
5.30	3.17	0
5.40	3.23	0
5.50	3.29	0
5.60	3.37	0
5.70	3.45	0
5.80	3.54	0
5.90	3.63	0
6.00	3.72	0
6.10	3.82	0
6.20	3.92	0
6.30	4.02	0
6.40	4.12	0
6.50	4.22	0
6.60	4.31	0
6.70	4.40	0
6.80	4.49	0
6.90	4.58	0
7.00	4.66	0
7.10	4.73	0
7.20	4.79	0
7.30	4.85	0
7.40	4.90	0
7.50	4.94	0
7.60	4.97	0
7.70	4.99	0
7.80	5.00	0
7.90	5.00	0
8.00	4.99	0
8.10	4.97	0
8.20	4.94	0
8.30	4.90	0
8.40	4.85	0
8.50	4.80	0
8.60	4.73	0
8.70	4.66	0
8.80	4.58	0
8.90	4.50	0
9.00	4.41	0
9.10	4.32	0
9.20	4.22	0
9.30	4.12	0
9.40	4.02	0
9.50	3.92	0
9.60	3.83	0
9.70	3.73	0
9.80	3.63	0
9.90	3.54	0
10.00	3.46	0
10.10	3.37	0
10.20	3.30	0
10.30	3.23	0
10.40	3.17	0
10.50	3.12	0
10.60	3.08	0
10.70	3.04	0
10.80	3.02	0
10.90	3.00	0
11.00	3.00	0
11.10	3.01	0
11.20	3.02	0
11.30	3.05	0
11.40	3.08	0
11.50	3.12	0
11.60	3.18	0
11.70	3.24	0
11.80	3.31	0
11.90	3.38	0
12.00	3.46	0
12.10	3.55	0
12.20	3.64	0
12.30	3.74	0
12.40	3.83	0
12.50	3.93	0
12.60	4.03	0
12.70	4.13	0
12.80	4.23	0
12.90	4.33	0
13.00	4.42	0
13.10	4.51	0
13.20	4.59	0
13.30	4.67	0
13.40	4.74	0
13.50	4.80	0
13.60	4.86	0
13.70	4.91	0
13.80	4.94	0
13.90	4.97	0
14.00	4.99	0
14.10	5.00	0
14.20	5.00	0
14.30	4.99	0
14.40	4.97	0
14.50	4.93	0
14.60	4.89	0
14.70	4.85	0
14.80	4.79	0
14.90	4.72	0
15.00	4.65	0
15.10	4.57	0
15.20	4.49	0
15.30	4.40	0
15.40	4.30	0
15.50	4.21	0
15.60	4.11	0
15.70	4.01	0
15.80	3.91	0
15.90	3.81	0
16.00	3.71	0
16.10	3.62	0
16.20	3.53	0
16.30	3.44	0
16.40	3.36	0
16.50	3.29	0
16.60	3.22	0
16.70	3.16	0
16.80	3.11	0
16.90	3.07	0
17.00	3.04	0
17.10	3.02	0
17.20	3.00	0
17.30	3.00	0
17.40	3.01	0
17.50	3.02	0
17.60	3.05	0
17.70	3.09	0
17.80	3.13	0
17.90	3.19	0
18.00	3.25	0
18.10	3.32	0
18.20	3.40	0
18.30	3.48	0
18.40	3.57	0
18.50	3.66	0
18.60	3.75	0
18.70	3.85	0
18.80	3.95	0
18.90	4.05	0
19.00	4.15	0
19.10	4.25	0
19.20	4.34	0
19.30	4.44	0
19.40	4.52	0
19.50	4.61	0
19.60	4.68	0
19.70	4.75	0
19.80	4.81	0
19.90	4.87	0
20.00	4.91	0
